Index,Latitude,Longitude
6350,40.70426,-74.011496
6351,40.7043,-74.011303
6352,40.70438,-74.011073
6353,40.704408,-74.011004
6354,40.704457,-74.01087
6355,40.70454,-74.010697
6356,40.70464,-74.010513
6357,40.70476,-74.010327
6358,40.726919,-73.991674
6359,40.725834,-73.992081
6360,40.725676,-73.992142
6361,40.72525,-73.992289
6362,40.74843,-73.98456
6363,40.749645,-73.987417
6364,40.749693,-73.987522
6365,40.81345,-73.939325
6366,40.707215,-74.016525
6367,40.707406,-74.016993
6368,40.707418,-74.017022
6369,40.707456,-74.017117
6370,40.729788,-73.974773
6371,40.729807,-73.974825
6372,40.729829,-73.974888
6373,40.729852,-73.974942
6374,40.730078,-73.975491
6375,40.7302,-73.975796
6376,40.730244,-73.975871
6377,40.730293,-73.975924
6378,40.73035,-73.975974
6379,40.730431,-73.976006
6380,40.730493,-73.976016
6381,40.730573,-73.976017
6382,40.730655,-73.976002
6383,40.730732,-73.975971
6384,40.7308,-73.975938
6385,40.730859,-73.975908
6386,40.730953,-73.975858
6387,40.731063,-73.97577
6388,40.731167,-73.975675
6389,40.731242,-73.975597
6390,40.731328,-73.975479
6391,40.73137,-73.9754
6392,40.731405,-73.975306
6393,40.731415,-73.975206
6394,40.731408,-73.975109
6395,40.731382,-73.974997
6396,40.73133,-73.97485
6397,40.731202,-73.974532
6398,40.731056,-73.974148
6399,40.731036,-73.974096
6400,40.731041,-73.973969
6401,40.7782,-73.988587
6402,40.777842,-73.987753
6403,40.720896,-73.982185
6404,40.72082,-73.982223
6405,40.719727,-73.982796
6406,40.717427,-73.983999
6407,40.71695,-73.984243
6408,40.79737,-73.960535
6409,40.79852,-73.963275
6410,40.798565,-73.963365
6411,40.799757,-73.966197
6412,40.80046,-73.967898
6413,40.800495,-73.967979
6414,40.800544,-73.9681
6415,40.800959,-73.969068
6416,40.8015,-73.970545
6417,40.86606,-73.922498
6418,40.86675,-73.920612
6419,40.81274,-73.937635
6420,40.812721,-73.937573
6421,40.812172,-73.936292
6422,40.8555,-73.929065
6423,40.855549,-73.929178
6424,40.855605,-73.929309
6425,40.85607,-73.930407
6426,40.73362,-73.999506
6427,40.733598,-73.999493
6428,40.733577,-73.999474
6429,40.733557,-73.999445
6430,40.733545,-73.999422
6431,40.71465,-73.992573
6432,40.715054,-73.992374
6433,40.723038,-73.988732
6434,40.722905,-73.988809
6435,40.827659,-73.935773
6436,40.828,-73.937782
6437,40.82898,-73.93896
6438,40.830888,-73.943463
6439,40.8301,-73.941667
6440,40.70742,-74.014692
6441,40.707616,-74.015258
6442,40.71536,-73.997716
6443,40.7151,-73.996964
6444,40.715065,-73.99686
6445,40.791248,-73.97941
6446,40.790174,-73.976923
6447,40.789618,-73.975599
6448,40.789576,-73.975495
6449,40.789545,-73.97542
6450,40.788987,-73.974059
6451,40.787793,-73.971223
6452,40.8175,-73.960687
6453,40.817,-73.959493
6454,40.80045,-73.932153
6455,40.80049,-73.932044
6456,40.80052,-73.9319
6457,40.80054,-73.931752
6458,40.80054,-73.931602
6459,40.8006,-73.931785
6460,40.80071,-73.931969
6461,40.7098,-74.009988
6462,40.709851,-74.010084
6463,40.85133,-73.9404
6464,40.851328,-73.940585
6465,40.851325,-73.940752
6466,40.851332,-73.940929
6467,40.851377,-73.941136
6468,40.84931,-73.930004
6469,40.85046,-73.932754
6470,40.8505,-73.932861
6471,40.85056,-73.932991
6472,40.85102,-73.934098
6473,40.85143,-73.935083
6474,40.85212,-73.937819
6475,40.817518,-73.956885
6476,40.817546,-73.95695
6477,40.817599,-73.957074
6478,40.818762,-73.959783
6479,40.81584,-73.952868
6480,40.816355,-73.954077
6481,40.83327,-73.939155
6482,40.83378,-73.94036
6483,40.83411,-73.941109
6484,40.8172,-73.934563
6485,40.824578,-73.951986
6486,40.824528,-73.951868
6487,40.824498,-73.951795
6488,40.823609,-73.94969
6489,40.823315,-73.948994
6490,40.82273,-73.947622
6491,40.775582,-73.990157
6492,40.775861,-73.989902
6493,40.776833,-73.989161
6494,40.7331,-73.975353
6495,40.733064,-73.975382
6496,40.733026,-73.975409
6497,40.732988,-73.975436
6498,40.709491,-74.001657
6499,40.709449,-74.001643
6500,40.709418,-74.001624
6501,40.709385,-74.001593
6502,40.70879,-74.00086
6503,40.70873,-74.000781
6504,40.708658,-74.000702
6505,40.708353,-74.000474
6506,40.77767,-73.96323
6507,40.777635,-73.963132
6508,40.777001,-73.961629
6509,40.776363,-73.960119
6510,40.776261,-73.959878
6511,40.775896,-73.959014
6512,40.775638,-73.958402
6513,40.774961,-73.956799
6514,40.774015,-73.954559
6515,40.773014,-73.95219
6516,40.772065,-73.949942
6517,40.713487,-73.985095
6518,40.71446,-73.98534
6519,40.713785,-73.985215
6520,40.753089,-74.007293
6521,40.753046,-74.007186
6522,40.752992,-74.007052
6523,40.751079,-74.002488
6524,40.75082,-74.001882
6525,40.750342,-74.000723
6526,40.749696,-73.999178
6527,40.74965,-73.999069
6528,40.74956,-73.998838
6529,40.74952,-73.998685
6530,40.74949,-73.998515
6531,40.74948,-73.998366
6532,40.74949,-73.998197
6533,40.749503,-73.998084
6534,40.749506,-73.997944
6535,40.749486,-73.997788
6536,40.74944,-73.997629
6537,40.749397,-73.997501
6538,40.749329,-73.997343
6539,40.74926,-73.997187
6540,40.74918,-73.997073
6541,40.749,-73.996965
6542,40.749053,-73.996913
6543,40.74896,-73.996853
6544,40.74885,-73.996783
6545,40.74874,-73.996697
6546,40.74864,-73.996587
6547,40.74855,-73.996459
6548,40.74848,-73.996308
6549,40.748427,-73.996204
6550,40.748107,-73.99544
6551,40.748,-73.995186
6552,40.747236,-73.993362
6553,40.746796,-73.992319
6554,40.74603,-73.990518
6555,40.745006,-73.988072
6556,40.720378,-74.005966
6557,40.72167,-74.005734
6558,40.721753,-74.005718
6559,40.737053,-73.990384
6560,40.736588,-73.990696
6561,40.736462,-73.990783
6562,40.735941,-73.99116
6563,40.766745,-73.951403
6564,40.766727,-73.951348
6565,40.766715,-73.951309
6566,40.766706,-73.951248
6567,40.766701,-73.951217
6568,40.766687,-73.951159
6569,40.766675,-73.951129
6570,40.766658,-73.951094
6571,40.766638,-73.951064
6572,40.766615,-73.951037
6573,40.766591,-73.95102
6574,40.766567,-73.951016
6575,40.76654,-73.951018
6576,40.777112,-73.988094
6577,40.818897,-73.952077
6578,40.818731,-73.95168
6579,40.81839,-73.95088
6580,40.73794,-73.986835
6581,40.77947,-73.973571
6582,40.779968,-73.974738
6583,40.78018,-73.975251
6584,40.780638,-73.976335
6585,40.780674,-73.976418
6586,40.752908,-73.964019
6587,40.752737,-73.964324
6588,40.752473,-73.964563
6589,40.80579,-73.944814
6590,40.806439,-73.946367
6591,40.806506,-73.946526
6592,40.807638,-73.949207
6593,40.8077,-73.949354
6594,40.808867,-73.952135
6595,40.80923,-73.953005
6596,40.81006,-73.954966
6597,40.810314,-73.955559
6598,40.810486,-73.95597
6599,40.810852,-73.956834
6600,40.811259,-73.957798
6601,40.811485,-73.95833
6602,40.811874,-73.959245
6603,40.81213,-73.959847
6604,40.812437,-73.960571
6605,40.788383,-73.947003
6606,40.789055,-73.948605
6607,40.789678,-73.950088
6608,40.79041,-73.951835
6609,40.790729,-73.952581
6610,40.790909,-73.953015
6611,40.79108,-73.953438
6612,40.78643,-73.942395
6613,40.787358,-73.944573
6614,40.78744,-73.94477
6615,40.806923,-73.935569
6616,40.807362,-73.936607
6617,40.807556,-73.937066
6618,40.73042,-73.980353
6619,40.7305,-73.980307
6620,40.730548,-73.980276
6621,40.730599,-73.980235
6622,40.730699,-73.980155
6623,40.73075,-73.980097
6624,40.730835,-73.979985
6625,40.730907,-73.979861
6626,40.730975,-73.979717
6627,40.73102,-73.979589
6628,40.731033,-73.979534
6629,40.731053,-73.979446
6630,40.731075,-73.979306
6631,40.731085,-73.979148
6632,40.731084,-73.97901
6633,40.731069,-73.978863
6634,40.731039,-73.97874
6635,40.731003,-73.978621
6636,40.730937,-73.97843
6637,40.730883,-73.978303
6638,40.730811,-73.978159
6639,40.730711,-73.978027
6640,40.730607,-73.977932
6641,40.730477,-73.977844
6642,40.730363,-73.977788
6643,40.730255,-73.977755
6644,40.730116,-73.977731
6645,40.730006,-73.977725
6646,40.729943,-73.977731
6647,40.729868,-73.977745
6648,40.729765,-73.977793
6649,40.729613,-73.977903
6650,40.818,-73.960121
6651,40.818039,-73.960459
6652,40.82175,-73.957611
6653,40.860833,-73.921565
6654,40.86078,-73.92146
6655,40.86047,-73.921235
6656,40.819458,-73.931914
6657,40.819498,-73.93247
6658,40.819497,-73.932566
6659,40.81947,-73.933377
6660,40.819474,-73.933705
6661,40.819485,-73.933818
6662,40.8195,-73.933931
6663,40.819517,-73.934054
6664,40.81955,-73.934181
6665,40.81959,-73.934291
6666,40.819726,-73.934592
6667,40.876226,-73.91333
6668,40.876033,-73.913565
6669,40.737021,-73.984649
6670,40.73967,-73.990945
6671,40.73917,-73.989766
6672,40.738338,-73.987778
6673,40.82892,-73.950395
6674,40.828414,-73.949184
6675,40.828355,-73.949045
6676,40.82833,-73.948994
6677,40.827151,-73.946192
6678,40.826572,-73.944818
6679,40.823538,-73.937602
6680,40.823606,-73.937772
6681,40.82475,-73.940515
6682,40.82517,-73.941503
6683,40.738223,-73.986632
6684,40.729685,-73.990211
6685,40.729617,-73.990045
6686,40.73878,-73.994282
6687,40.73927,-73.995446
6688,40.73375,-73.980577
6689,40.73373,-73.980531
6690,40.733508,-73.980011
6691,40.733416,-73.979799
6692,40.733362,-73.979701
6693,40.733295,-73.979623
6694,40.733214,-73.97958
6695,40.73313,-73.979563
6696,40.733041,-73.979569
6697,40.732948,-73.979593
6698,40.732847,-73.979628
6699,40.732765,-73.979668
6700,40.73268,-73.979714
6701,40.7325,-73.979811
6702,40.732415,-73.979925
6703,40.732325,-73.980021
6704,40.732252,-73.980148
6705,40.732221,-73.980244
6706,40.7322,-73.980356
6707,40.732197,-73.980409
6708,40.732194,-73.980464
6709,40.73221,-73.980583
6710,40.732268,-73.980741
6711,40.73232,-73.980861
6712,40.732547,-73.981379
6713,40.732572,-73.981435
6714,40.72687,-74.003122
6715,40.72691,-74.003201
6716,40.72694,-74.003278
6717,40.726953,-74.003373
6718,40.72695,-74.003445
6719,40.72715,-74.005545
6720,40.72732,-74.007305
6721,40.7274,-74.008845
6722,40.840373,-73.935393
6723,40.77514,-73.945275
6724,40.77558,-73.944954
6725,40.77894,-73.962303
6726,40.77891,-73.962222
6727,40.77832,-73.960817
6728,40.778271,-73.960701
6729,40.778227,-73.960595
6730,40.777677,-73.959292
6731,40.777635,-73.959193
6732,40.777533,-73.95895
6733,40.777509,-73.958892
6734,40.77691,-73.957472
6735,40.77623,-73.95587
6736,40.77529,-73.953628
6737,40.774292,-73.951261
6738,40.77334,-73.949009
6739,40.871073,-73.915814
6740,40.87104,-73.915746
6741,40.86825,-73.916139
6742,40.86888,-73.917594
6743,40.751,-73.990617
6744,40.750399,-73.991056
6745,40.750311,-73.991121
6746,40.801476,-73.944336
6747,40.801291,-73.943896
6748,40.800828,-73.942799
6749,40.800671,-73.942426
6750,40.800555,-73.94215
6751,40.799929,-73.940667
6752,40.799252,-73.939062
6753,40.798307,-73.936821
6754,40.79799,-73.936069
6755,40.79791,-73.935887
6756,40.79731,-73.934456
6757,40.79635,-73.9322
6758,40.723695,-74.00472
6759,40.724006,-74.004426
6760,40.72405,-74.00438
6761,40.724115,-74.00433
6762,40.72418,-74.004272
6763,40.72525,-74.003376
6764,40.72649,-74.00235
6765,40.727613,-74.001447
6766,40.7288,-74.000431
6767,40.73005,-73.999367
6768,40.730618,-73.998886
6769,40.77377,-73.966074
6770,40.773096,-73.964476
6771,40.772455,-73.962962
6772,40.772355,-73.962727
6773,40.77173,-73.96125
6774,40.771053,-73.959651
6775,40.7701,-73.957414
6776,40.769104,-73.955049
6777,40.768181,-73.952776
6778,40.71891,-73.999234
6779,40.71919,-73.999841
6780,40.72034,-74.002221
6781,40.81711,-73.948009
6782,40.817153,-73.94796
6783,40.817196,-73.947856
6784,40.8172,-73.947825
6785,40.8183,-73.94698
6786,40.83045,-73.940346
6787,40.83029,-73.940224
6788,40.83022,-73.940171
6789,40.830152,-73.94012
6790,40.83005,-73.939978
6791,40.8299,-73.939886
6792,40.829914,-73.93981
6793,40.829855,-73.93976
6794,40.82977,-73.939709
6795,40.82967,-73.939674
6796,40.8295,-73.939662
6797,40.82948,-73.939668
6798,40.82939,-73.939689
6799,40.8293,-73.939729
6800,40.82773,-73.940871
6801,40.82682,-73.941536
6802,40.826294,-73.941918
6803,40.82622,-73.941972
6804,40.823681,-73.94383
6805,40.82364,-73.943851
6806,40.823537,-73.943917
6807,40.8215,-73.944845
6808,40.830009,-73.939813
6809,40.830063,-73.93979
6810,40.830096,-73.939747
6811,40.83011,-73.939693
6812,40.830142,-73.93959
6813,40.712553,-73.998934
6814,40.712498,-73.998859
6815,40.711964,-73.998703
6816,40.711888,-73.998679
6817,40.74409,-73.995645
6818,40.74343,-73.996129
6819,40.74281,-73.99658
6820,40.74222,-73.997007
6821,40.74105,-73.997862
6822,40.7404,-73.998287
6823,40.73988,-73.998713
6824,40.827998,-73.934973
6825,40.82785,-73.935156
6826,40.82146,-73.944603
6827,40.82205,-73.944049
6828,40.82262,-73.943506
6829,40.823257,-73.942924
6830,40.86602,-73.925872
6831,40.866993,-73.926772
6832,40.805595,-73.958207
6833,40.80571,-73.958121
6834,40.80754,-73.956806
6835,40.8088,-73.955884
6836,40.810665,-73.954528
6837,40.75991,-73.980418
6838,40.759857,-73.980294
6839,40.759747,-73.980039
6840,40.759125,-73.978595
6841,40.759078,-73.978481
6842,40.758872,-73.97799
6843,40.758595,-73.977336
6844,40.7651,-73.973156
6845,40.765067,-73.973227
6846,40.76505,-73.973243
6847,40.76503,-73.973278
6848,40.764639,-73.973581
6849,40.764371,-73.973128
6850,40.764533,-73.973517
6851,40.74068,-73.989602
6852,40.740646,-73.98951
6853,40.740622,-73.989452
6854,40.740582,-73.989352
6855,40.71032,-74.009543
6856,40.7095,-74.008418
6857,40.708714,-74.007288
6858,40.70822,-74.006531
6859,40.70738,-74.005482
6860,40.815698,-73.939603
6861,40.777053,-73.963857
6862,40.777089,-73.963932
6863,40.711042,-73.986684
6864,40.712912,-73.986954
6865,40.713633,-73.987086
6866,40.753,-73.96402
6867,40.863808,-73.919465
6868,40.863791,-73.919409
6869,40.86377,-73.919361
6870,40.863066,-73.917666
6871,40.863,-73.917555
6872,40.862984,-73.91747
6873,40.86252,-73.916373
6874,40.729823,-74.010478
6875,40.72981,-74.010348
6876,40.727864,-73.994881
6877,40.72819,-73.995593
6878,40.728447,-73.996126
6879,40.72855,-73.996345
6880,40.728927,-73.997109
6881,40.728957,-73.997171
6882,40.730431,-74.000122
6883,40.730919,-74.001116
6884,40.731009,-74.001299
6885,40.73106,-74.001413
6886,40.755441,-73.962078
6887,40.755,-73.962433
6888,40.754916,-73.962497
6889,40.754893,-73.962543
6890,40.754887,-73.962602
6891,40.7549,-73.962695
6892,40.704026,-74.011576
6893,40.72254,-73.987098
6894,40.722409,-73.987165
6895,40.722328,-73.987206
6896,40.721292,-73.987737
6897,40.721228,-73.98777
6898,40.721186,-73.987791
6899,40.720078,-73.988359
6900,40.718973,-73.988925
6901,40.718871,-73.988982
6902,40.735783,-73.993064
6903,40.735353,-73.992043
6904,40.735243,-73.991782
6905,40.735204,-73.991691
6906,40.73517,-73.99161
6907,40.734841,-73.990831
6908,40.734793,-73.990717
6909,40.721815,-74.006413
6910,40.721805,-74.006302
6911,40.721736,-74.005525
6912,40.721729,-74.00544
6913,40.721713,-74.005328
6914,40.76924,-73.984777
6915,40.736614,-74.005248
6916,40.73716,-74.001463
6917,40.735973,-74.00992
6918,40.735995,-74.009778
6919,40.73618,-74.008322
6920,40.736197,-74.008257
6921,40.73643,-74.006621
6922,40.865591,-73.92825
6923,40.865509,-73.927535
6924,40.814013,-73.962139
6925,40.814091,-73.962107
6926,40.814232,-73.962026
6927,40.814361,-73.961932
6928,40.814521,-73.96181
6929,40.8148,-73.961616
6930,40.81498,-73.961491
6931,40.81514,-73.961398
6932,40.815243,-73.961357
6933,40.815372,-73.961319
6934,40.815484,-73.961288
6935,40.815685,-73.961237
6936,40.815793,-73.961215
6937,40.815892,-73.961201
6938,40.815932,-73.961201
6939,40.81599,-73.961206
6940,40.816192,-73.961237
6941,40.816264,-73.96125
6942,40.816332,-73.96126
6943,40.816382,-73.961268
6944,40.816431,-73.961271
6945,40.816479,-73.961272
6946,40.816522,-73.961275
6947,40.81657,-73.961268
6948,40.816622,-73.961259
6949,40.81667,-73.961248
6950,40.816715,-73.961231
6951,40.816817,-73.961213
6952,40.816745,-73.961271
6953,40.81669,-73.961333
6954,40.816642,-73.96139
6955,40.816592,-73.961445
6956,40.816552,-73.961495
6957,40.8165,-73.961539
6958,40.816488,-73.961588
6959,40.816452,-73.961645
6960,40.81642,-73.961696
6961,40.816379,-73.96176
6962,40.81634,-73.961809
6963,40.816318,-73.961859
6964,40.816285,-73.961906
6965,40.816224,-73.961995
6966,40.816166,-73.962065
6967,40.81607,-73.962165
6968,40.81596,-73.962272
6969,40.81585,-73.962359
6970,40.81572,-73.962433
6971,40.81394,-73.96337
6972,40.813216,-73.963752
6973,40.8131,-73.963809
6974,40.813074,-73.963821
6975,40.81305,-73.963829
6976,40.812972,-73.963859
6977,40.81287,-73.963888
6978,40.812785,-73.963909
6979,40.812683,-73.963924
6980,40.81259,-73.96393
6981,40.812539,-73.963933
6982,40.81231,-73.963932
6983,40.811837,-73.963918
6984,40.811706,-73.96393
6985,40.811577,-73.963963
6986,40.811515,-73.963988
6987,40.811489,-73.963995
6988,40.811464,-73.964003
6989,40.811326,-73.964014
6990,40.816094,-73.961257
6991,40.816127,-73.961286
6992,40.816167,-73.96132
6993,40.816203,-73.961355
6994,40.816232,-73.961395
6995,40.816258,-73.961442
6996,40.816281,-73.96149
6997,40.816293,-73.961548
6998,40.8163,-73.961599
6999,40.816304,-73.961659
7000,40.816301,-73.961716
7001,40.816294,-73.961773
7002,40.816285,-73.96182
7003,40.812495,-73.963911
7004,40.812468,-73.963882
7005,40.812447,-73.963864
7006,40.812415,-73.963845
7007,40.812368,-73.963829
7008,40.812336,-73.963813
7009,40.812299,-73.963788
7010,40.812268,-73.963753
7011,40.812238,-73.963689
7012,40.812224,-73.96364
7013,40.812216,-73.963582
7014,40.81222,-73.963504
7015,40.81222,-73.963446
7016,40.812241,-73.963397
7017,40.812258,-73.963341
7018,40.81227,-73.963308
7019,40.8123,-73.963269
7020,40.792788,-73.977033
7021,40.79332,-73.976574
7022,40.793579,-73.976418
7023,40.793663,-73.976379
7024,40.793728,-73.976362
7025,40.793809,-73.976341
7026,40.793899,-73.976325
7027,40.794415,-73.976301
7028,40.794555,-73.976289
7029,40.794701,-73.976267
7030,40.794908,-73.976206
7031,40.79509,-73.976117
7032,40.795395,-73.975872
7033,40.79552,-73.97572
7034,40.795778,-73.975366
7035,40.795873,-73.975298
7036,40.83805,-73.94664
7037,40.83852,-73.945916
7038,40.838908,-73.945619
7039,40.83923,-73.945543
7040,40.83966,-73.945614
7041,40.839789,-73.945575
7042,40.839906,-73.945539
7043,40.840158,-73.945346
7044,40.840842,-73.944613
7045,40.840884,-73.944551
7046,40.840893,-73.944419
7047,40.840109,-73.945717
7048,40.839641,-73.946129
7049,40.83912,-73.946337
7050,40.838876,-73.946434
7051,40.838659,-73.946571
7052,40.83862,-73.946595
7053,40.83837,-73.94681
7054,40.829765,-73.949886
7055,40.83024,-73.949688
7056,40.830818,-73.949513
7057,40.83169,-73.949256
7058,40.83184,-73.94928
7059,40.83196,-73.949316
7060,40.83209,-73.949369
7061,40.83221,-73.949436
7062,40.83233,-73.949527
7063,40.83252,-73.949663
7064,40.792959,-73.976978
7065,40.793063,-73.97696
7066,40.793208,-73.976947
7067,40.793612,-73.976929
7068,40.79378,-73.97692
7069,40.793893,-73.976911
7070,40.794003,-73.97689
7071,40.79422,-73.976837
7072,40.79441,-73.976779
7073,40.794495,-73.976749
7074,40.794616,-73.976699
7075,40.794743,-73.976638
7076,40.794901,-73.976544
7077,40.795061,-73.976434
7078,40.795245,-73.976302
7079,40.795398,-73.976174
7080,40.79546,-73.976097
7081,40.70544,-74.008007
7082,40.805178,-73.945273
7083,40.804036,-73.946105
7084,40.803962,-73.946134
7085,40.726176,-74.010872
7086,40.852628,-73.936526
7087,40.852646,-73.936532
7088,40.8526,-73.936535
7089,40.8527,-73.936536
7090,40.852734,-73.936534
7091,40.853283,-73.936402
7092,40.853354,-73.936386
7093,40.853411,-73.936377
7094,40.85348,-73.936371
7095,40.85395,-73.936365
7096,40.854049,-73.936352
7097,40.854154,-73.936328
7098,40.854242,-73.936302
7099,40.854865,-73.936066
7100,40.854917,-73.936046
7101,40.854988,-73.936018
7102,40.855188,-73.935926
7103,40.855316,-73.935858
7104,40.855506,-73.935753
7105,40.855619,-73.935681
7106,40.855721,-73.935607
7107,40.85592,-73.935461
7108,40.85667,-73.934901
7109,40.856711,-73.934876
7110,40.771612,-73.986736
7111,40.7729,-73.985795
7112,40.774241,-73.98482
7113,40.774795,-73.984416
7114,40.776584,-73.983112
7115,40.776731,-73.983005
7116,40.777246,-73.98263
7117,40.777375,-73.982536
7118,40.777722,-73.982283
7119,40.777828,-73.982206
7120,40.719079,-73.976391
7121,40.718993,-73.976435
7122,40.718188,-73.976842
7123,40.715697,-73.978077
7124,40.715609,-73.978124
7125,40.715177,-73.978357
7126,40.804607,-73.932283
7127,40.80444,-73.932395
7128,40.804076,-73.932669
7129,40.724185,-73.990904
7130,40.72398,-73.990987
7131,40.723832,-73.990991
7132,40.723738,-73.991006
7133,40.707961,-74.017764
7134,40.708388,-74.017449
7135,40.70845,-74.017398
7136,40.808475,-73.964966
7137,40.788834,-73.955869
7138,40.789017,-73.956261
7139,40.789186,-73.956652
7140,40.78923,-73.956774
7141,40.789272,-73.956908
7142,40.789158,-73.956737
7143,40.789071,-73.956616
7144,40.789011,-73.956548
7145,40.788962,-73.9565
7146,40.78892,-73.956465
7147,40.78884,-73.956401
7148,40.78876,-73.956352
7149,40.788683,-73.956325
7150,40.78858,-73.956303
7151,40.788465,-73.956283
7152,40.788335,-73.956267
7153,40.788247,-73.956247
7154,40.788213,-73.956234
7155,40.788171,-73.956211
7156,40.788133,-73.956185
7157,40.788092,-73.956146
7158,40.788055,-73.956106
7159,40.78802,-73.956053
7160,40.78796,-73.955917
7161,40.791895,-73.963355
7162,40.79238,-73.964188
7163,40.782987,-73.973981
7164,40.78318,-73.97442
7165,40.7832,-73.974466
7166,40.729863,-73.989678
7167,40.729871,-73.989506
7168,40.729892,-73.989121
7169,40.729897,-73.98903
7170,40.729928,-73.988803
7171,40.729927,-73.98858
7172,40.729984,-73.987695
7173,40.730015,-73.987601
7174,40.730036,-73.987564
7175,40.801687,-73.961076
7176,40.801622,-73.961102
7177,40.800759,-73.961733
7178,40.792705,-73.97509
7179,40.79214,-73.973758
7180,40.792114,-73.973692
7181,40.792066,-73.973574
7182,40.791495,-73.972228
7183,40.790298,-73.969396
7184,40.790262,-73.969311
7185,40.72265,-73.987084
7186,40.722689,-73.98708
7187,40.722969,-73.987731
7188,40.723218,-73.988312
7189,40.723336,-73.988592
7190,40.72335,-73.988629
7191,40.724251,-73.990739
7192,40.724289,-73.990828
7193,40.72461,-73.991608
7194,40.724879,-73.992265
7195,40.724914,-73.992392
7196,40.86024,-73.92842
7197,40.859084,-73.927673
7198,40.85901,-73.927625
7199,40.765489,-73.997594
7200,40.765439,-73.997482
7201,40.76463,-73.995545
7202,40.763775,-73.993534
7203,40.763428,-73.9927
7204,40.76219,-73.989775
7205,40.761036,-73.987018
7206,40.763054,-73.999587
7207,40.763023,-73.999514
7208,40.824783,-73.936689
7209,40.824854,-73.936859
7210,40.826,-73.939603
7211,40.82641,-73.940595
7212,40.829653,-73.948282
7213,40.82959,-73.948135
7214,40.829573,-73.948092
7215,40.828394,-73.945284
7216,40.82782,-73.943915
7217,40.827344,-73.942782
7218,40.713488,-74.004824
7219,40.713636,-74.004703
7220,40.71388,-74.004503
7221,40.76229,-73.974457
7222,40.761615,-73.972851
7223,40.792468,-73.964354
7224,40.792984,-73.965572
7225,40.793121,-73.965897
7226,40.793136,-73.965934
7227,40.793283,-73.966291
7228,40.793293,-73.966317
7229,40.793319,-73.966388
7230,40.793361,-73.966503
7231,40.793513,-73.966943
7232,40.793542,-73.967027
7233,40.793966,-73.968037
7234,40.794733,-73.969864
7235,40.79529,-73.971227
7236,40.819114,-73.937113
7237,40.8233,-73.947165
7238,40.823947,-73.948538
7239,40.824082,-73.948882
7240,40.82505,-73.95119
7241,40.825118,-73.951346
7242,40.825147,-73.951416
7243,40.825198,-73.951536
7244,40.825229,-73.951609
7245,40.704917,-74.017352
7246,40.705016,-74.017301
7247,40.705793,-74.017012
7248,40.707132,-74.01648
7249,40.707165,-74.016475
7250,40.707192,-74.016487
7251,40.72869,-73.989805
7252,40.72811,-73.990232
7253,40.75249,-73.978296
7254,40.753098,-73.977873
7255,40.80322,-73.944597
7256,40.80316,-73.944437
7257,40.802771,-73.943508
7258,40.802557,-73.942997
7259,40.801933,-73.941508
7260,40.714034,-74.002935
7261,40.7141,-74.002828
7262,40.714242,-74.002666
7263,40.714298,-74.002616
7264,40.714453,-74.002511
7265,40.71459,-74.002432
7266,40.714644,-74.002406
7267,40.714857,-74.002299
7268,40.709882,-73.989733
7269,40.751512,-73.985969
7270,40.751554,-73.986065
7271,40.875305,-73.910282
7272,40.82676,-73.937575
7273,40.82725,-73.938692
7274,40.82765,-73.93969
7275,40.8309,-73.947369
7276,40.830839,-73.947223
7277,40.83082,-73.947179
7278,40.750798,-73.968521
7279,40.750813,-73.968557
7280,40.751358,-73.969867
7281,40.75174,-73.970804
7282,40.752541,-73.972681
7283,40.755307,-73.961551
7284,40.755687,-73.961105
7285,40.755909,-73.960865
7286,40.756138,-73.960634
7287,40.75638,-73.960408
7288,40.75664,-73.960197
7289,40.756926,-73.959965
7290,40.75803,-73.959106
7291,40.759021,-73.958383
7292,40.7594,-73.958094
7293,40.759523,-73.957984
7294,40.759449,-73.958261
7295,40.760224,-73.957634
7296,40.760216,-73.957611
7297,40.76021,-73.957581
7298,40.760205,-73.957535
7299,40.7602,-73.957492
7300,40.7602,-73.957458
7301,40.760207,-73.957405
7302,40.760212,-73.957353
7303,40.760219,-73.957305
7304,40.76023,-73.957263
7305,40.760246,-73.957216
7306,40.760269,-73.95717
7307,40.760362,-73.95702
7308,40.760872,-73.957271
7309,40.760806,-73.957014
7310,40.760787,-73.956974
7311,40.760767,-73.956947
7312,40.760748,-73.95693
7313,40.76072,-73.956923
7314,40.760713,-73.956923
7315,40.760683,-73.956926
7316,40.760642,-73.956956
7317,40.744348,-73.971305
7318,40.743938,-73.971585
7319,40.791577,-73.962374
7320,40.791454,-73.962062
7321,40.791332,-73.96179
7322,40.79123,-73.961581
7323,40.79109,-73.961326
7324,40.79103,-73.961206
7325,40.790945,-73.961067
7326,40.79078,-73.960832
7327,40.790675,-73.960679
7328,40.790618,-73.960595
7329,40.79055,-73.960485
7330,40.790495,-73.960378
7331,40.79044,-73.96027
7332,40.790394,-73.960169
7333,40.790353,-73.960072
7334,40.790308,-73.959951
7335,40.79027,-73.959847
7336,40.790211,-73.959597
7337,40.79017,-73.959398
7338,40.790131,-73.959187
7339,40.790114,-73.959093
7340,40.79009,-73.958994
7341,40.790065,-73.958883
7342,40.79003,-73.958772
7343,40.789954,-73.958528
7344,40.789848,-73.958261
7345,40.749851,-73.987902
7346,40.749754,-73.987955
7347,40.7496,-73.987969
7348,40.74964,-73.98798
